order_id,customer_id,customer_name,customer_email,customer_phone,product_name,category,quantity,unit_price,discount_percent,order_date,ship_city,ship_state,ship_country,payment_method,order_status,rating,review_text
ORD115566,CUST038283,chinedu adeyemi,chinedu.adeyemi at gmail.com,(427) 529-9412,Body Lotion,Beauty ,2,189148.15,50,18 Mar 2023,LOS ANGELES,CA,US,paypal,Shipped,3,Great product!
ORD117493,CUST077628,Amaka Moore,amaka.moore@outlook.com,(265) 713-6775,Vegetable Oil 1L,Groceries,10,113014.1,30,05/03/2026,London,England,UK,debit card,Canceled,5,  Poor quality  
ORD124843,CUST049425,Thomas Brown,thomas.brown878@outlook.com,+2348636617520,Sunglasses,Fashion,3,20191.22,30,"July 02, 2026",Kano,Kano,NG,Bank Transfer,Pending,4,Highly recommend!!!
ORD130547,CUST012031,  Linda Bello  ,--,?,Wireless Mouse, Electronics,2,104303.32,12%,03/08/2026,Benin City,Edo,NG,Credit card ,Processing,,Highly recommend!!!
ORD102948,CUST113274,Karen Nwosu,karen.nwosu245@yahoo.com,0406-718-3569,Bed Sheet Set,Home & Kitchen,6,50638.39,15,29 Nov 2024,London,England,UK,PayPal,Returned,,
ORD133433,CUST029612,"Lee, Chiamaka",chiamaka.lee163@hotmail.com,(328) 888-9043,Milk Powder,groceries,10,26134.39,,NULL,Abuja,FCT,nigeria,USSD,Canceled,-1,<b>Excellent</b>
ORD113024,CUST058444,"Anderson, Jennifer",jennifer.anderson@gmail.com,(935) 796-7901,Denim Jeans,Fashon,10,"215,632.92",,"September 22, 2023",None,Enugu,NIGERIA,Bank Transfer,DELIVERED,4,Great product!
ORD102787,CUST065112,Barbara Rodriguez,barbara.rodriguez762@yaho.com,00816668555,Throw Pillow,home & kitchen,4,123373.98,40,"July 15, 2024",Nairobi,Nairobi,Kenya,Cash on Delivery,Canceled,5,Fast delivery
ORD120156,CUST067167,Linda Nwosu,linda.nwosu@gmail.com,01635654449,Honey 500ml,GROCERIES,2,20808.62,0,,-,Enugu,NG,unknown,Processing,2,Fast delivery
ORD120163,CUST062779,Musa Anderson,musa.anderson490@outlook.com,0984-068-9601,Electric Kettle,Home & Kitchen,2,231331.42,0,"January 01, 2025",Benin City,Edo,Nigeria,CC,DELIVERED,3,WILL BUY AGAIN
ORD126770,CUST046893,  Tunde Lee  ,Unknown,0226-813-4266,Smartphone Case,Electronic,3,173205.24,0,1716595200,Port Harcourt,Rivers,NG,Credit card ,cancelled,2,Great product!
ORD107277,CUST066558,David Moore,david.moore536@hotmail.com,0935-552-1462,Rug,Home&Kitchen,8,129061.14,50,19-12-2023,Abuja,FCT,nigeria,credit card,delivered,3,Not what I expected
ORD121762,CUST011139,Robert Lee,robert.lee@gmail.com,(949) 088-2916,Spaghetti Pack,Groceries,10,86918.58,5,1728691200,New York,NY,US,ussd,Shipped,,<b>Excellent</b>
ORD132694,CUST027758,Sarah Adeyemi,sarah.adeyemi@gmail.com,+2348379376104,Laptop Sleeve,ELECTRONICS,5,98790.68,30,24-01-2024,Benin City,Edo,Nigeria ,Pay Pal,RETURNED,,WILL BUY AGAIN
ORD125457,CUST108326,Jessica Thompson,jessica.thompson@ymail.com,9647337651,Baby Powder,BABY PRODUCTS,10,181264.89,,null, Accra ,Greater Accra,ghana,debit card,DELIVERED,,meh
ORD101403,CUST087879,Barbara Martin,barbara.martin204@yaho.com,(025) 155-4615,HDMI Cable,Electronic,9,76968.45,30,03/07/2024,Port Harcourt,Rivers,Nigeria,Bank Transfer,processing,,Fast delivery
ORD110033,CUST099145,Chiamaka Rodriguez,chiamaka.rodriguez@hotmail.com,NULL,Spaghetti Pack,Groceries,8,52077.9,40,06/01/2025,Abuja,FCT,Nigeria,USSD,Deliverd,3,Great product!
ORD129764,CUST002113,fatima mohammed,fatima.mohammed33@gmail.com,3159044111,Tomato Paste,Groceries ,10,"NGN 43,985.76",40,08/20/2024, Dubai ,Dubai,United Arab Emirates,debit card,Processing,3,WILL BUY AGAIN
ORD107784,CUST057565,TUNDE DAVIS,tunde.davis556@gmial.com,9497429943,Rug, Home & Kitchen,10,70999.21,20,14-06-2023,Toronto,Ontario,Canada,debit card,delivered,,Waste of money
ORD109744,CUST061923,Elizabeth Perez,elizabeth.perez@yaho.com,06411085725,Electric Kettle,Home and Kitchen,9,238692.64,,"February 13, 2024",Ibadan,Oyo,NG,CC,shipped,,average tbh
ORD100044,CUST001820,  Joseph Johnson  ,joseph.johnson@gmial.com,none,Feeding Bottle,Baby product,7,6274.42,15,2024-07-29,Ibadan,Oyo,Nigeria ,COD,Returned,,
ORD105205,CUST055069,chinedu okafor,chinedu.okafor@gmial.com,+2341521921624,Wristwatch,fashion,10,$244882.83,0,2025-11-30,ABUJA,FCT,Nigeria,PAYPAL,SHIPPED,2,  Poor quality  
ORD103674,CUST082399,james williams,james.williams536@yahoo.com,+2348115844993,Vegetable Oil 1L,GROCERIES,9,29192.49,,18-01-2024,Johannesburg,Gauteng,S. Africa,debit card,Cancelled,4,Waste of money
ORD122793,CUST063648,Halima Balogun,halima.balogun731@outlook.com,+2343353529595,Shea Butter,Beauty,4,80123.63,,2026-11-21,KANO,Kano,NG,USSD,CANCELLED,,
ORD127614,CUST071983,  Mary Bello  ,mary.bello@gmial.com,01191057495,Baby Powder,baby products,five,11321.39,5,"October 14, 2024",Benin City,Edo,NIGERIA,debit card,Pending,,average tbh
ORD103662,CUST083403,Charles Martin,charles.martin@hotmail.com,07731426829,Baby Wipes,baby products,4,77610.92,,"November 04, 2024",Johannesburg,Gauteng,SOUTH AFRICA,paypal,Processing,3,WILL BUY AGAIN
ORD104062,CUST034276,James Chukwu,james.chukwu@ymail.com,(332) 614-9121,Sunglasses,FASHION,6,"NGN 3,349.74",15,NULL,LAGOS,NIL,Nigeria,Pay Pal,pending,2,Fast delivery
ORD132055,CUST106293,Elizabeth Abubakar,elizabeth.abubakar@yahoo.com,03803819315,Sunscreen SPF50,Beuaty,6,4009.91,0,26-09-2025,LOS ANGELES,Unknown,USA,COD,PENDING,5,Fast delivery
ORD123209,CUST052454,  Ngozi Mohammed  ,ngozi.mohammed@yaho.com,+2341798373717,LED Desk Lamp,Electroincs,2,129524.23,,12 Mar 2024,Enugu,Enugu,NG,Pay Pal,Delivered,6,
ORD124606,CUST048823,Segun Mohammed,segun.mohammed@gmail.com,+2344227560236,Denim Jeans,Fashion,7,$5320.11,0,14 Nov 2025,Kano,Kano,NIGERIA,USSD,delivered,5,product came late :(
ORD120844,CUST115752,Linda Adeyemi,linda.adeyemi at gmial.com,09052024789,Smartphone Case,Electroincs,9,241603.87,,11/21/2025,Kaduna,Kaduna,Nigeria ,Bank Transfer,Cancelled,1,  Poor quality  
ORD109167,CUST069385,Grace Eze,Unknown,07091227381,Blender,HOME & KITCHEN,NIL,-239790.39,,07/12/2024,Kaduna,Kaduna,NG,BANK TRANSFER,Pending,1,<b>Excellent</b>
ORD130734,CUST026202,Blessing Moore,blessing.moore784@gmial.com,0071-839-8790,Sugar 1kg,Groceries ,9,116898.05,0,2025-02-06,Johannesburg,Gauteng,South Africa,CREDIT CARD,?,,
ORD115333,CUST114591,KELECHI MARTIN,kelechi.martin@hotmail.com,+2340238192004,Rice 5kg Bag,GROCERIES,1,82352.44,15,05/02/2025,NULL,Enugu,Nigeria ,CREDIT CARD,Delivered,5,Highly recommend!!!
ORD106470,CUST119812,Michael Davis,,8111882636,Onesie Set,Baby Products ,10,12659.74,40,08/18/2026,Port Harcourt,null,NG,ussd,DELIVERED,,Highly recommend!!!
ORD110492,CUST076102,TUNDE DAVIS,tunde.davis@ymail.com,+2343993563784,Blender,Home and Kitchen,10,32259.57,25,"April 14, 2023",Abuja,NULL,Nigeria,cash on delivery,Canceled,4,WILL BUY AGAIN
ORD120056,CUST111168,  Michael Miller  ,michael.miller464@yaho.com,+2345588531664,Diaper Pack,BABY PRODUCTS,1,202154.67,40,18 Jan 2025,Abuja,FCT,Nigeria,paypal,Canceled,,
ORD120009,CUST020719,Yusuf Thompson,yusuf.thompson@yaho.com,04097002356,Hair Extension,BEAUTY,6,80948.23,,NULL,Toronto,Ontario,CANADA,Credit Card,cancelled,5,product came late :(
ORD113840,CUST029178,Ifeoma Adeyemi,null,2233778441,Blender,home & kitchen,Unknown,167543.99,,2023-03-01,KADUNA,Kaduna,Nigeria ,USSD,Delivered,,Not what I expected
ORD120645,CUST091779,Chiamaka Williams,chiamaka.williams@ymail.com,4202325228,Denim Jeans,FASHION,7,115695.97,,"December 17, 2024",Lagos,Lagos,NIGERIA,debit card,cancelled,5,product came late :(
ORD123502,CUST096616,Chiamaka Okafor,chiamaka.okafor@yahoo.com,(955) 288-5567,Electric Kettle,home & kitchen,5,32768.06,10,09/24/2024,Toronto,Ontario,canada,Credit card ,returned,,<b>Excellent</b>
ORD100229,CUST064953,aisha martin,null,+2343617625666,Rice 5kg Bag,GROCERIES,9,176196.15,5,01-05-2026,Benin City,Edo,nigeria,BANK TRANSFER,Pending,2,<b>Excellent</b>
ORD125855,CUST054567,Bola Abubakar,bola.abubakar@gmail.com,+2343225988831,Sugar 1kg,groceries,1,49891.53,50,11/16/2024, Benin City ,Edo,NIGERIA,Bank Transfer,DELIVERED,1,meh
ORD114692,CUST020744,Aisha Balogun,?,8919893053,Wireless Mouse,ELECTRONICS,8,165360.81,25,12/27/2024,Abuja,FCT,NG,COD,delivered,1,Waste of money
ORD132576,CUST019390,Chinedu Taylor,chinedu.taylor@gmail.com,0973-059-3773,Wireless Mouse, Electronics,6,245155.56,,07/29/2024,Ibadan,none,Nigeria ,Cash on Delivery,Shipped,,  Poor quality  
ORD132032,CUST116443,william jackson,william.jackson151@outlook.com,09752220199,Onesie Set,BABY PRODUCTS,10,139265.05,5,2025-09-09,Los Angeles,CA,United States,credit card,SHIPPED,1,Highly recommend!!!
ORD130209,CUST078149,Amaka Williams,amaka.williams@ymail.com,0806-438-9922,Baby Lotion,baby products,9,210454.52,30,09 Jul 2023,Unknown,CA,U.S.A.,bank transfer,PENDING,3,Fast delivery
ORD125871,CUST032602,Patricia Williams ,patricia.williams@ymail.com,(238) 948-7354,Shea Butter,Beauty,1,210093.75,40,2026-04-27,KADUNA,Kaduna,nigeria,Debit Card,PENDING,,Great product!
ORD114436,CUST002535,YUSUF OKONKWO,yusuf.okonkwo@gmial.com,+2349211203555,Denim Jeans,Fashion,2,"139,885.62",42%,23-07-2024,Johannesburg,-,SOUTH AFRICA,debit card,DELIVERED,,meh
ORD130369,CUST070730,Joseph Lee,joseph.lee631@hotmail.com,09961068059,Body Lotion,Beauty,2,196239.91,15,1682121600,N/A,Kano,Nigeria,Credit Card,returned,1,Fast delivery
ORD121001,CUST096221,Linda Bello,linda.bello481@outlook.com,0665-354-0332,Shampoo,Beauty ,5,146779.92,5,18-10-2025,Toronto,Ontario,canada,credit card,DELIVERED,2,Waste of money
ORD124084,CUST105743,BLESSING WILSON,blessing.wilson at gmail.com,0488-267-5124,Vegetable Oil 1L,Groceries,5,0,5,03-07-2024,Toronto,Ontario,canada,USSD,delivered,1,Fast delivery
ORD117329,CUST067518,Chiamaka Garcia,chiamaka.garcia@hotmail.com,09554645552,Non-stick Pan,home & kitchen,8,236699.51,0,2026-06-12,Lagos,Lagos,NG,Credit card ,Pending,1,<b>Excellent</b>
ORD121346,CUST085955,Barbara Adeyemi,barbara.adeyemi616@gmial.com,0288-493-3207,Sunscreen SPF50,BEAUTY,1,9200.45,,?,Kaduna,Kaduna,NIGERIA,debit card,DELIVERED,,Fast delivery
ORD127321,CUST033021,femi jackson,femi.jackson733@gmail.com,(123) 051-4927,Face Cream,Beuaty,2,216260.13,30,12 Apr 2024, Nairobi ,Nairobi,kenya,ussd,Deliverd,2,Highly recommend!!!
ORD103405,CUST015898,Jessica Martin,jessica.martin@yaho.com,0503273941,Power Bank,ELECTRONICS,3,216908.89,,1762992000,Kaduna,Kaduna,Nigeria,Credit Card,Pending,5,product came late :(
ORD100394,CUST076534,Ifeoma Bello,ifeoma.bello@hotmail.com,0700-967-4378,Denim Jeans,fashion,9,-248792.56,40,23 Jul 2026,ACCRA,Greater Accra,GHANA,BANK TRANSFER,Returned,2,
ORD107783,CUST043101,Obinna Okonkwo,obinna.okonkwo26@gmial.com,0331914827,Teething Ring,Baby Products ,8,19422.24,,31-10-2023,Port Harcourt,-,NG,debit card,Cancelled,2,WILL BUY AGAIN
ORD112767,CUST034547,SARAH WILSON,sarah.wilson973@hotmail.com,(527) 965-6870,Denim Jeans,Fashon,4,123311.69,25,05 Apr 2025,Dubai,Dubai,United Arab Emirates,CREDIT CARD,cancelled,4,<b>Excellent</b>
ORD127748,CUST004425,Segun Eze,segun.eze@outlook.com,(623) 664-3013,Onesie Set,BABY PRODUCTS,9,34058.16,10,12/06/2024,JOHANNESBURG,Gauteng,South Africa,Bank Transfer,Shipped,3,
ORD111821,CUST069948,Yusuf Johnson,yusuf.johnson@yaho.com,+2342522168376,Teething Ring,Baby product,9,41397.89,30,26 Apr 2026,Port Harcourt,Rivers,NG,credit card,returned,,
ORD115604,CUST066179,Blessing Okafor,blessing.okafor364@gmail.com,9335613535,Spaghetti Pack,Grocery,9,63473.61,15,"May 20, 2023",Nairobi,Nairobi,KENYA,PAYPAL,PENDING,1,
ORD114088,CUST013887,Elizabeth Garcia,elizabeth.garcia284@gmial.com,none,Face Cream,Beauty,7,"52,413.94",25,17-05-2023,Calabar,Cross River,Nigeria ,CREDIT CARD,cancelled,4,Highly recommend!!!
ORD112787,CUST023842,Linda Taylor,linda.taylor986@ymail.com,07865099587,Onesie Set,Baby Products,2,10929.46,,19-04-2025,NAIROBI,Nairobi,Kenya,COD,SHIPPED,,Great product!
ORD101741,CUST053529,sarah jones,SARAH.JONES@YMAIL.COM,+2341809523030,Onesie Set,baby products,7,244642.18,0,2026-01-08,Los Angeles,CA,United States,Pay Pal,Pending,,Highly recommend!!!
ORD121289,CUST104451,Bola Brown,bola.brown@ymail.com,+2346289902751,Diaper Pack,baby products,five,114411.14,40,12/04/2023,Accra,Greater Accra,ghana,Credit card ,Returned,,Highly recommend!!!
ORD127858,CUST027695,"Adeyemi, Yusuf",yusuf.adeyemi@yaho.com,+2347471482095,Milk Powder,GROCERIES,7,179076.09,40,,Johannesburg,Gauteng,South Africa,Credit Card,Canceled,4,product came late :(
ORD101506,CUST074179,ELIZABETH PEREZ,elizabeth.perez@yahoo.com,0679-452-1815,Wireless Earbuds,Electroincs,10,30812.94,5,10/01/2025,Calabar,Cross River,NG,Debit Card,delivered,5,Fast delivery
ORD122959,CUST003345,  Fatima Miller  ,fatima.miller30@gmail.com,2104597243,Storage Container,Home&Kitchen,7,169587.85,30,1740787200, Los Angeles ,CA,U.S.A.,credit card,returned,,  Poor quality  
ORD130231,CUST042599,"Williams, Chiamaka",chiamaka.williams218@gmail.com,0782181341,Honey 500ml,groceries,1,48697.48,,2025-06-03,Calabar,NIL,Nigeria ,Debit Card,Canceled,3,  Poor quality  
ORD100077,CUST088625,Susan Wilson,SUSAN.WILSON445@OUTLOOK.COM,2113987101,Laptop Sleeve,ELECTRONICS,3,218909.12,20,"July 30, 2024",New York,NY,usa,BANK TRANSFER,RETURNED,1,Waste of money
ORD123424,CUST003498,John Jones,john.jones65@outlook.com,08500957952,Baby Wipes,BABY PRODUCTS,1,224205.74,30,2026-07-07,KADUNA,Kaduna,Nigeria ,Pay Pal,pending,2,WILL BUY AGAIN
ORD128473,CUST083334,Aisha Martin,AISHA.MARTIN@HOTMAIL.COM,05487363254,Rice 5kg Bag,groceries,2,89686.55,,2024-12-22,BENIN CITY,Edo,Nigeria,Credit card ,RETURNED,4,Not what I expected
ORD125488,CUST043457,Ifeoma Perez,N/A,06290113985,Women's Dress,Fashon,8,49394.15,10,1688774400,Toronto,Ontario,Canada,Bank Transfer,DELIVERED,5,Waste of money
ORD117880,CUST113720,Femi Okafor,femi.okafor983@yahoo.com,(925) 805-2841,Blender,Home&Kitchen,2,38533.7,15,10-01-2024,Abuja,FCT,NIGERIA,PayPal,cancelled,1,Waste of money
ORD127006,CUST071994,Bola Wilson,bola.wilson@outlook.com,+2346289140594,Bluetooth Speaker,electronics,1,233483.73,,1722988800,Lagos,Lagos,nigeria,ussd,Deliverd,3,average tbh
ORD119764,CUST057878,robert davis,robert.davis at hotmail.com,+2346108609743,Sunglasses,Fashion,4,109017.41,40,02-03-2024, Dubai ,Dubai,United Arab Emirates,paypal,returned,,
ORD130387,CUST062332,adaeze adeyemi,adaeze.adeyemi@ymail.com,00148898334,Hair Extension,Beauty,5,123598.7,,23 Sep 2023,Abuja,FCT,NIGERIA,bank transfer,DELIVERED,3,Highly recommend!!!
ORD113615,CUST056007,PATRICIA ANDERSON,patricia.anderson@ymail.com,7019807076,Sneakers,fashion,6,28527.31,,28 May 2026,Accra,Greater Accra,Ghana,credit card,SHIPPED,3,  Poor quality  
ORD129519,CUST112379,john williams,john.williams@ymail.com,00874391822,Spaghetti Pack,Groceries ,three,137892.82,,06/02/2023,,Cross River,Nigeria,ussd,Processing,,average tbh
ORD129522,CUST008107,Jessica Wilson,jessica.wilson@outlook.com,01937411213,Storage Container,HOME & KITCHEN,five,14193.75,20,1717459200,Nairobi,NULL,Kenya,USSD,DELIVERED,,
ORD118234,CUST027329,michael taylor,michael.taylor@yahoo.com,0726-394-0266,Denim Jeans,Fashon,10,0,50,16-01-2025,London,England,uk,ussd,returned,4,Fast delivery
ORD108129,CUST046506,william martin,william.martin@gmail.com,08725408650,LED Desk Lamp,Electronic,1,"120,273.45",,19-11-2026,LONDON,England,uk,COD,Returned,3,Fast delivery
ORD110934,CUST012016,Kelechi Moore,kelechi.moore@outlook.com,+2340871827284,Nail Polish Set,beauty,9,108500.01,24%,27 Oct 2026,Ugep,Cross River,nigeria,Bank Transfer,RETURNED,4,Highly recommend!!!
ORD107593,CUST018087,Aisha Anderson,aisha.anderson191@gmail.com,+2344944592177,Running Shoes,fashion,8843,82321.14,20,31 Dec 2025,UGEP,--,NIGERIA,BANK TRANSFER,shipped,2,average tbh
ORD110887,CUST051297,James Davis,james.davis@outlook.com,--,Leather Belt,FASHION,6,249734.01,,31 Mar 2024,Ugep,Cross River,Nigeria ,bank transfer,shipped,5,<b>Excellent</b>
ORD118516,CUST065708,Halima Smith,halima.smith@hotmail.com,+2347710497357,Electric Kettle,home & kitchen,3,119134.07,10,"July 03, 2023",New York,NY,usa,Credit Card,delivered,,Great product!
ORD104467,CUST103212,Kelechi Moore,kelechi.moore731@outlook.com,0855-848-5258,Leather Belt,FASHION,6,56910.06,,23 Aug 2025,Benin City,Edo,Nigeria ,paypal,cancelled,3,Waste of money
ORD101516,CUST117073,Femi Martin,femi.martin@gmail.com,+2342798723402,Wristwatch,Fashion ,2,142740.57,5,12/21/2023, Toronto ,Ontario,Canada,CREDIT CARD,processing,,average tbh
ORD104833,CUST073712,Jessica Johnson,jessica.johnson@outlook.com,+2345841858722,Garri 4kg,GROCERIES,9,156301.28,10,"August 28, 2024", Benin City ,Edo,nigeria,credit card,Processing,4,Great product!
ORD101240,CUST046827,  Mary Miller  ,mary.miller665@ymail.com,9594034377,USB-C Cable,ELECTRONICS,10,95232.35,10,2025-02-24,Los Angeles,CA,United States,Credit Card,PENDING,5,
ORD118766,CUST006428,karen okafor,karen.okafor@gmail.com,(235) 776-7255,Teething Ring,Baby Products ,9,230610.23,,1756598400, Ibadan ,null,NIGERIA,PAYPAL,Shipped,,  Poor quality  
ORD129395,CUST071509,tunde miller,tunde.miller558@outlook.com,8431708736,Shea Butter,Beuaty,4225,162232.78,20,15-10-2023,Kano,Kano,Nigeria ,credit card,Canceled,,Great product!
ORD119137,CUST066023,RICHARD JOHNSON,richard.johnson983 at gmail.com,3079919747,Garri 4kg,groceries,7,12077.86,,1708560000,BENIN CITY,Edo,Nigeria ,Cash on Delivery,Deliverd,2,Fast delivery
ORD117749,CUST009762,"Miller, Jessica",jessica.miller@gmial.com,01132159512,Throw Pillow,home & kitchen,9,$134973.48,5,27-03-2026,Abuja,FCT,NIGERIA,ussd,PENDING,1,<b>Excellent</b>
ORD128134,CUST097843,Adaeze Martin,adaeze.martin@yaho.com,+2346409732899,Bed Sheet Set,HOME & KITCHEN,-2,154149.74,20,1729728000,Enugu,Enugu,nigeria,BANK TRANSFER,pending,,WILL BUY AGAIN
ORD119220,CUST009302,JOSEPH MARTINEZ,joseph.martinez@yahoo.com,02940823121,Baby Wipes,Baby Products ,3,217181.9,15,"March 14, 2026", Accra ,Greater Accra,ghana,ussd,shipped,1,Great product!
ORD127485,CUST061774,Chinedu Abubakar,chinedu.abubakar@outlook.com,1117994865,Shea Butter,Beuaty,9,236020.01,15,02/11/2024,Kaduna,Kaduna,NG,CREDIT CARD,Deliverd,,product came late :(
ORD115696,CUST019717,barbara williams,barbara.williams71@yaho.com,+2345344983785,Onesie Set,Baby product,7,163419.6,10,null,Accra,Greater Accra,GHANA,Pay Pal,Pending,4,
ORD116873,CUST081750,Barbara Davis,BARBARA.DAVIS AT YAHOO.COM,0546-596-7670,Non-stick Pan,Home&Kitchen,5,203344.19,20,07/30/2023,Ugep,Cross River,NIGERIA,Credit card ,Shipped,,product came late :(
ORD103507,CUST065737,Obinna Brown,obinna.brown245@gmail.com,+2344045402621,Feeding Bottle,BABY PRODUCTS,6,147773.46,5,"March 14, 2023",Ugep,Cross River,NIGERIA,Pay Pal,Processing,1,
ORD130509,CUST057043,Tunde Jackson,tunde.jackson@ymail.com,Unknown,Face Cream,Beauty,2,223992.85,25,23-04-2025,Nairobi,Nairobi,kenya,Credit Card,shipped,5,<b>Excellent</b>
ORD106812,CUST060800,blessing lee,blessing.lee@hotmail.com,05963750947,Storage Container,HOME & KITCHEN,10,80076.27,,2023-08-26,ENUGU,,Nigeria ,Credit card ,Shipped,,<b>Excellent</b>
ORD124902,CUST102391,Barbara Perez,barbara.perez492@gmail.com,(406) 039-2552,Wristwatch,Fashon,1,31659.88,31%,22 May 2023,Ibadan,Oyo,NIGERIA,Pay Pal,SHIPPED,,Great product!
ORD101212,CUST118246,Kelechi Nwosu,kelechi.nwosu@yahoo.com,0430-800-4612,Running Shoes,FASHION,10,197022.29,,22-05-2025,Ugep,Cross River,NIGERIA,Bank Transfer,Cancelled,5,Not what I expected
ORD118251,CUST060426,charles adeyemi,charles.adeyemi@ymail.com,(708) 530-2336,Milk Powder,groceries,6,71277.73,,"October 14, 2023",Dubai,Dubai,UAE,Cash on Delivery,shipped,3,Fast delivery
ORD105317,CUST067345,AISHA MARTINEZ,aisha.martinez@outlook.com,03689175909,Denim Jeans,FASHION,3,"NGN 114,298.64",25,N/A,Nairobi,Nairobi,KENYA,Bank Transfer,Cancelled,,WILL BUY AGAIN
ORD114112,CUST044470,Jessica Davis,jessica.davis647@outlook.com,?,USB-C Cable,Electroincs,2,194917.23,15,"August 04, 2025",Ugep,Cross River,NIGERIA,cash on delivery,RETURNED,2,
ORD111763,CUST110938,WILLIAM PEREZ,william.perez572@ymail.com,0886-772-3997,Sunscreen SPF50,beauty,8,94993.27,,04/06/2026,Abuja,FCT,NG,ussd,processing,4,Fast delivery
ORD103816,CUST057352,john miller,john.miller538@ymail.com,--,Beans 2kg,Grocery,unknown,227634.57,0,09/02/2025,Accra,Greater Accra,GHANA,credit card,Pending,2,
ORD125574,CUST060168,Yusuf Taylor,yusuf.taylor@gmial.com,0084-376-0812,Women's Dress,Fashion,5,221002.33,0,2026-09-30,Dubai,,United Arab Emirates,COD,Delivered,5,Fast delivery
ORD132070,CUST063364,David Williams,david.williams at ymail.com,(927) 081-2256,Feeding Bottle,Baby product,1,134600.98,15,unknown, Johannesburg ,Gauteng,SOUTH AFRICA,BANK TRANSFER,shipped,2,product came late :(
ORD132856,CUST093255,Robert Taylor,robert.taylor@gmail.com,0868-350-8877,Lipstick,beauty,1,146739.17,20,24 Nov 2024,JOHANNESBURG,Gauteng,South Africa,Pay Pal,Pending,4,Highly recommend!!!
ORD116655,CUST035571,James Brown,james.brown@hotmail.com,+2349028748775,Handbag,fashion,6,-222334.33,,1772928000,-,Nairobi,kenya,Cash on Delivery,shipped,4,Highly recommend!!!
ORD127967,CUST026917,Richard Perez,richard.perez@gmail.com,09210730225,Milk Powder,groceries,9,115255.93,,10/01/2024,ACCRA,Greater Accra,Ghana,BANK TRANSFER,Shipped,3,
ORD129465,CUST036390,adaeze perez,adaeze.perez@yahoo.com,09118672626,Sunglasses,fashion,1,194450.42,0,10-02-2026,Johannesburg,Gauteng,S. Africa,Pay Pal,Cancelled,,Fast delivery
ORD124967,CUST043641,fatima lee,fatima.lee146@gmail.com,0840-314-9475,Teething Ring,Baby product,5,0,,08/09/2025, Calabar ,Cross River,Nigeria,bank transfer,RETURNED,5,  Poor quality  
ORD121064,CUST113988,  John Smith  ,john.smith@yaho.com,4684984763,Sugar 1kg,GROCERIES,3,-216202.34,0,1773100800,Dubai,Dubai,United Arab Emirates,cash on delivery,cancelled,1,WILL BUY AGAIN
ORD132225,CUST118654,Femi Brown,femi.brown738@yaho.com,+2348918151397,Laptop Sleeve,Electronics ,10,124432.26,10,1693353600,,CA,USA,debit card,shipped,1,WILL BUY AGAIN
ORD110704,CUST048299,  Fatima Okonkwo  ,fatima.okonkwo@gmail.com,0620-220-9783,LED Desk Lamp,electronics,10,102670.97,,10/20/2023,Ibadan,Oyo,NG,CC,Canceled,,  Poor quality  
ORD130993,CUST068851,Patricia Adeyemi,patricia.adeyemi@ymail.com,+2341928524772,Sunscreen SPF50,Beauty,6,94079.15,20,12-10-2024,n/a,Lagos,Nigeria,bank transfer,Shipped,,
